item_id,condition,rule,truth,prediction,correct,confidence,brier,nll,nonspecificity,invariance_tv,undefined
11,near_vacuous_source_injection,dempster,a2,a2,1,0.7561694523896468,0.09483940256685337,0.27948978454642803,0.07455185118202928,nan,0
11,near_vacuous_source_injection,pcr6,a2,a2,1,0.4849399742250276,0.3642566027873643,0.7237301601885888,0.8599454660113522,nan,0
11,near_vacuous_source_injection,pcr6_plus,a2,a2,1,0.6071841730691969,0.23264065998446576,0.4989231186732376,0.21772236265978023,nan,0
12,independent_clean,dempster,a2,a2,1,0.996644445137957,1.5900994973750187e-05,0.0033611973622744047,0.007192248978004625,nan,0
12,independent_clean,pcr6,a2,a2,1,0.996644445137957,1.5900994973750187e-05,0.0033611973622744047,0.007192248978004625,nan,0
12,independent_clean,pcr6_plus,a2,a2,1,0.996644445137957,1.5900994973750187e-05,0.0033611973622744047,0.007192248978004625,nan,0
12,partial_ignorance_conflict,dempster,a2,a2,1,0.7199984654470172,0.12667046802327225,0.32850619829789457,0.06686324184006305,nan,0
12,partial_ignorance_conflict,pcr6,a2,a2,1,0.5508775860982283,0.2923403820081798,0.596242661302794,0.4296567970417455,nan,0
12,partial_ignorance_conflict,pcr6_plus,a2,a2,1,0.5856194820687166,0.258653127247169,0.5350850483284546,0.23351504398025555,nan,0
12,vacuous_source_injection,dempster,a2,a2,1,0.7199984654470172,0.12667046802327225,0.32850619829789457,0.06686324184006305,0.0,0
12,vacuous_source_injection,pcr6,a2,a2,1,0.468038385140173,0.38907883040069996,0.759204966897624,0.8791439152370464,0.08700904139894547,0
12,vacuous_source_injection,pcr6_plus,a2,a2,1,0.5856194820687166,0.258653127247169,0.5350850483284546,0.23351504398025555,0.0,0
12,near_vacuous_source_injection,dempster,a2,a2,1,0.7195514767908496,0.12686679410727367,0.3291272099869201,0.06682173187573483,nan,0
12,near_vacuous_source_injection,pcr6,a2,a2,1,0.47374640050189587,0.38155587374979205,0.7470831204995453,0.8439713965921859,nan,0
12,near_vacuous_source_injection,pcr6_plus,a2,a2,1,0.5847406390205706,0.25916548757990704,0.5365868821614705,0.23379108445208405,nan,0
13,independent_clean,dempster,a1,a1,1,0.9939647984128634,4.95673724888877e-05,0.006053487024222001,0.013360901497223847,nan,0
13,independent_clean,pcr6,a1,a1,1,0.9939647984128634,4.95673724888877e-05,0.006053487024222001,0.013360901497223847,nan,0
13,independent_clean,pcr6_plus,a1,a1,1,0.9939647984128634,4.95673724888877e-05,0.006053487024222001,0.013360901497223847,nan,0
13,partial_ignorance_conflict,dempster,a1,a1,1,0.6445611584479093,0.18946072411254578,0.4391855682454972,0.13218747174869097,nan,0
13,partial_ignorance_conflict,pcr6,a1,a1,1,0.5245294361087812,0.321381186831116,0.6452537304922064,0.5378752042168239,nan,0
13,partial_ignorance_conflict,pcr6_plus,a1,a1,1,0.5683829482481019,0.27710365741362064,0.5649598827726957,0.27379582985495754,nan,0
13,vacuous_source_injection,dempster,a1,a1,1,0.6445611584479093,0.18946072411254578,0.4391855682454972,0.13218747174869097,0.0,0
13,vacuous_source_injection,pcr6,a1,a1,1,0.4481393343597763,0.4159696052758388,0.8026510807261119,0.9586367851507355,0.07978465664702554,0
13,vacuous_source_injection,pcr6_plus,a1,a1,1,0.5683829482481019,0.27710365741362064,0.5649598827726957,0.27379582985495754,0.0,0
13,near_vacuous_source_injection,dempster,a1,a1,1,0.6437014149490782,0.18993045553004137,0.44052030177610213,0.13201115439234185,nan,0
13,near_vacuous_source_injection,pcr6,a1,a1,1,0.4530096219024314,0.40921186210194255,0.7918419133219589,0.9275224534284198,nan,0
13,near_vacuous_source_injection,pcr6_plus,a1,a1,1,0.5673618072860346,0.2777305333763655,0.5667580706705394,0.2740722903866737,nan,0
14,independent_clean,dempster,a1,a1,1,0.9973731995930551,9.386889202776997e-06,0.0026302565007729744,0.0056964502825165774,nan,0
14,independent_clean,pcr6,a1,a1,1,0.9973731995930551,9.386889202776997e-06,0.0026302565007729744,0.0056964502825165774,nan,0
14,independent_clean,pcr6_plus,a1,a1,1,0.9973731995930551,9.386889202776997e-06,0.0026302565007729744,0.0056964502825165774,nan,0
14,partial_ignorance_conflict,dempster,a1,a1,1,0.5833310658269606,0.259317702376001,0.5390003878940238,0.08513547602663113,nan,0
