item_id,applicability,rule,decision,source_count,candidate_count,exact_set,set_f1,brier
168,True,pcr6,dsmp_epsilon_0.001,6,3,0.0,0.5,0.43773739952391855
168,True,pcr6,max_belief,6,3,0.0,0.5,nan
168,True,pcr6,max_plausibility,6,3,0.0,0.5,nan
168,True,pcr6,min_belief_interval_distance,6,3,0.0,0.5,nan
168,True,pcr6_plus,betp,6,3,0.0,0.5,0.3256650017633136
168,True,pcr6_plus,dsmp_epsilon_0.001,6,3,0.0,0.5,0.41695089287312825
168,True,pcr6_plus,max_belief,6,3,0.0,0.5,nan
168,True,pcr6_plus,max_plausibility,6,3,0.0,0.5,nan
168,True,pcr6_plus,min_belief_interval_distance,6,3,0.0,0.5,nan
169,True,dempster,betp,6,4,1.0,1.0,0.16421722522815793
169,True,dempster,dsmp_epsilon_0.001,6,4,1.0,1.0,0.4274272221549349
169,True,dempster,max_belief,6,4,1.0,1.0,nan
169,True,dempster,max_plausibility,6,4,1.0,1.0,nan
169,True,dempster,min_belief_interval_distance,6,4,1.0,1.0,nan
169,True,pcr6,betp,6,4,1.0,1.0,0.14422492133004916
169,True,pcr6,dsmp_epsilon_0.001,6,4,1.0,1.0,0.42480977620212135
169,True,pcr6,max_belief,6,4,1.0,1.0,nan
169,True,pcr6,max_plausibility,6,4,1.0,1.0,nan
169,True,pcr6,min_belief_interval_distance,6,4,1.0,1.0,nan
169,True,pcr6_plus,betp,6,4,1.0,1.0,0.14556157915924675
169,True,pcr6_plus,dsmp_epsilon_0.001,6,4,1.0,1.0,0.41714628359370054
169,True,pcr6_plus,max_belief,6,4,1.0,1.0,nan
169,True,pcr6_plus,max_plausibility,6,4,1.0,1.0,nan
169,True,pcr6_plus,min_belief_interval_distance,6,4,1.0,1.0,nan
171,False,dempster,betp,3,2,1.0,1.0,0.0017372488318475809
171,False,dempster,dsmp_epsilon_0.001,3,2,1.0,1.0,0.18693639251691233
171,False,dempster,max_belief,3,2,1.0,1.0,nan
171,False,dempster,max_plausibility,3,2,1.0,1.0,nan
171,False,dempster,min_belief_interval_distance,3,2,1.0,1.0,nan
171,False,pcr6,betp,3,2,1.0,1.0,0.0017348817915794899
171,False,pcr6,dsmp_epsilon_0.001,3,2,1.0,1.0,0.18678259490110236
171,False,pcr6,max_belief,3,2,1.0,1.0,nan
171,False,pcr6,max_plausibility,3,2,1.0,1.0,nan
171,False,pcr6,min_belief_interval_distance,3,2,1.0,1.0,nan
171,False,pcr6_plus,betp,3,2,1.0,1.0,0.0017635790158250849
171,False,pcr6_plus,dsmp_epsilon_0.001,3,2,1.0,1.0,0.18451283574350302
171,False,pcr6_plus,max_belief,3,2,1.0,1.0,nan
171,False,pcr6_plus,max_plausibility,3,2,1.0,1.0,nan
171,False,pcr6_plus,min_belief_interval_distance,3,2,1.0,1.0,nan
173,True,dempster,betp,6,3,1.0,1.0,0.2871424779838741
173,True,dempster,dsmp_epsilon_0.001,6,3,1.0,1.0,0.4050174367330921
173,True,dempster,max_belief,6,3,1.0,1.0,nan
173,True,dempster,max_plausibility,6,3,1.0,1.0,nan
173,True,dempster,min_belief_interval_distance,6,3,1.0,1.0,nan
173,True,pcr6,betp,6,3,1.0,1.0,0.20290910483879449
173,True,pcr6,dsmp_epsilon_0.001,6,3,1.0,1.0,0.39864809575542515
173,True,pcr6,max_belief,6,3,1.0,1.0,nan
173,True,pcr6,max_plausibility,6,3,1.0,1.0,nan
173,True,pcr6,min_belief_interval_distance,6,3,1.0,1.0,nan
173,True,pcr6_plus,betp,6,3,1.0,1.0,0.21122382805998074
173,True,pcr6_plus,dsmp_epsilon_0.001,6,3,1.0,1.0,0.39002339256054286
173,True,pcr6_plus,max_belief,6,3,1.0,1.0,nan
173,True,pcr6_plus,max_plausibility,6,3,1.0,1.0,nan
173,True,pcr6_plus,min_belief_interval_distance,6,3,1.0,1.0,nan
175,True,dempster,betp,6,3,0.0,0.5,0.3726934278815909
175,True,dempster,dsmp_epsilon_0.001,6,3,0.0,0.5,0.49047536792107405
175,True,dempster,max_belief,6,3,0.0,0.5,nan
175,True,dempster,max_plausibility,6,3,0.0,0.5,nan
175,True,dempster,min_belief_interval_distance,6,3,0.0,0.5,nan
175,True,pcr6,betp,6,3,0.0,0.5,0.3431865185295193
175,True,pcr6,dsmp_epsilon_0.001,6,3,0.0,0.5,0.47183622340777676
175,True,pcr6,max_belief,6,3,0.0,0.5,nan
175,True,pcr6,max_plausibility,6,3,0.0,0.5,nan
175,True,pcr6,min_belief_interval_distance,6,3,0.0,0.5,nan
175,True,pcr6_plus,betp,6,3,0.0,0.5,0.36004022411293707
175,True,pcr6_plus,dsmp_epsilon_0.001,6,3,0.0,0.5,0.45611359115194494
175,True,pcr6_plus,max_belief,6,3,0.0,0.5,nan
175,True,pcr6_plus,max_plausibility,6,3,0.0,0.5,nan
175,True,pcr6_plus,min_belief_interval_distance,6,3,0.0,0.5,nan
176,False,dempster,betp,6,2,1.0,1.0,0.03683814733320478
176,False,dempster,dsmp_epsilon_0.001,6,2,1.0,1.0,0.3341819150267704
176,False,dempster,max_belief,6,2,1.0,1.0,nan
176,False,dempster,max_plausibility,6,2,1.0,1.0,nan
176,False,dempster,min_belief_interval_distance,6,2,1.0,1.0,nan
176,False,pcr6,betp,6,2,1.0,1.0,0.035970688472432344
176,False,pcr6,dsmp_epsilon_0.001,6,2,1.0,1.0,0.3337610398203927
176,False,pcr6,max_belief,6,2,1.0,1.0,nan
176,False,pcr6,max_plausibility,6,2,1.0,1.0,nan
176,False,pcr6,min_belief_interval_distance,6,2,1.0,1.0,nan
176,False,pcr6_plus,betp,6,2,1.0,1.0,0.03768303567522438
176,False,pcr6_plus,dsmp_epsilon_0.001,6,2,1.0,1.0,0.3244530130095402
176,False,pcr6_plus,max_belief,6,2,1.0,1.0,nan
176,False,pcr6_plus,max_plausibility,6,2,1.0,1.0,nan
176,False,pcr6_plus,min_belief_interval_distance,6,2,1.0,1.0,nan
177,False,dempster,betp,5,2,1.0,1.0,0.00577945940915795
177,False,dempster,dsmp_epsilon_0.001,5,2,1.0,1.0,0.20687742908974183
177,False,dempster,max_belief,5,2,1.0,1.0,nan
177,False,dempster,max_plausibility,5,2,1.0,1.0,nan
177,False,dempster,min_belief_interval_distance,5,2,1.0,1.0,nan
177,False,pcr6,betp,5,2,1.0,1.0,0.00572673739543968
177,False,pcr6,dsmp_epsilon_0.001,5,2,1.0,1.0,0.20660398112599204
177,False,pcr6,max_belief,5,2,1.0,1.0,nan
177,False,pcr6,max_plausibility,5,2,1.0,1.0,nan
177,False,pcr6,min_belief_interval_distance,5,2,1.0,1.0,nan
177,False,pcr6_plus,betp,5,2,1.0,1.0,0.005769744341394099
177,False,pcr6_plus,dsmp_epsilon_0.001,5,2,1.0,1.0,0.19715097466634185
177,False,pcr6_plus,max_belief,5,2,1.0,1.0,nan
177,False,pcr6_plus,max_plausibility,5,2,1.0,1.0,nan
177,False,pcr6_plus,min_belief_interval_distance,5,2,1.0,1.0,nan
178,False,dempster,betp,2,2,1.0,1.0,6.0726344975482524e-06
178,False,dempster,dsmp_epsilon_0.001,2,2,1.0,1.0,0.0007882050181827325
178,False,dempster,max_belief,2,2,1.0,1.0,nan
178,False,dempster,max_plausibility,2,2,1.0,1.0,nan
178,False,dempster,min_belief_interval_distance,2,2,1.0,1.0,nan
178,False,pcr6,betp,2,2,1.0,1.0,6.322415981389962e-06
178,False,pcr6,dsmp_epsilon_0.001,2,2,1.0,1.0,0.000787335505256639
178,False,pcr6,max_belief,2,2,1.0,1.0,nan
178,False,pcr6,max_plausibility,2,2,1.0,1.0,nan
178,False,pcr6,min_belief_interval_distance,2,2,1.0,1.0,nan
178,False,pcr6_plus,betp,2,2,1.0,1.0,6.322415981389962e-06
178,False,pcr6_plus,dsmp_epsilon_0.001,2,2,1.0,1.0,0.000787335505256639
178,False,pcr6_plus,max_belief,2,2,1.0,1.0,nan
178,False,pcr6_plus,max_plausibility,2,2,1.0,1.0,nan
178,False,pcr6_plus,min_belief_interval_distance,2,2,1.0,1.0,nan
180,False,dempster,betp,6,2,1.0,1.0,0.47518925506199056
180,False,dempster,dsmp_epsilon_0.001,6,2,1.0,1.0,0.4837802826098683
180,False,dempster,max_belief,6,2,1.0,1.0,nan
180,False,dempster,max_plausibility,6,2,1.0,1.0,nan
180,False,dempster,min_belief_interval_distance,6,2,1.0,1.0,nan
180,False,pcr6,betp,6,2,1.0,1.0,0.191955727830048
180,False,pcr6,dsmp_epsilon_0.001,6,2,1.0,1.0,0.368263002359148
180,False,pcr6,max_belief,6,2,1.0,1.0,nan
180,False,pcr6,max_plausibility,6,2,1.0,1.0,nan
180,False,pcr6,min_belief_interval_distance,6,2,1.0,1.0,nan
180,False,pcr6_plus,betp,6,2,1.0,1.0,0.28661135580889247
180,False,pcr6_plus,dsmp_epsilon_0.001,6,2,1.0,1.0,0.2893350916547119
180,False,pcr6_plus,max_belief,6,2,1.0,1.0,nan
180,False,pcr6_plus,max_plausibility,6,2,1.0,1.0,nan
180,False,pcr6_plus,min_belief_interval_distance,6,2,1.0,1.0,nan
181,True,dempster,betp,6,3,1.0,1.0,0.1933344497123219
181,True,dempster,dsmp_epsilon_0.001,6,3,1.0,1.0,0.34057378838237606
181,True,dempster,max_belief,6,3,1.0,1.0,nan
181,True,dempster,max_plausibility,6,3,1.0,1.0,nan
181,True,dempster,min_belief_interval_distance,6,3,1.0,1.0,nan
181,True,pcr6,betp,6,3,1.0,1.0,0.15163753428990107
181,True,pcr6,dsmp_epsilon_0.001,6,3,1.0,1.0,0.3380970851499162
181,True,pcr6,max_belief,6,3,1.0,1.0,nan
181,True,pcr6,max_plausibility,6,3,1.0,1.0,nan
181,True,pcr6,min_belief_interval_distance,6,3,1.0,1.0,nan
181,True,pcr6_plus,betp,6,3,1.0,1.0,0.18698808381339588
181,True,pcr6_plus,dsmp_epsilon_0.001,6,3,1.0,1.0,0.31927964151134447
181,True,pcr6_plus,max_belief,6,3,1.0,1.0,nan
181,True,pcr6_plus,max_plausibility,6,3,1.0,1.0,nan
181,True,pcr6_plus,min_belief_interval_distance,6,3,1.0,1.0,nan
182,True,dempster,betp,6,3,0.0,0.5,1.1941144443739018
182,True,dempster,dsmp_epsilon_0.001,6,3,0.0,0.5,1.3002229233350393
182,True,dempster,max_belief,6,3,0.0,0.5,nan
182,True,dempster,max_plausibility,6,3,0.0,0.5,nan
182,True,dempster,min_belief_interval_distance,6,3,0.0,0.5,nan
182,True,pcr6,betp,6,3,0.0,0.5,0.7376198972348456
182,True,pcr6,dsmp_epsilon_0.001,6,3,0.0,0.5,1.2131269226943313
182,True,pcr6,max_belief,6,3,0.0,0.5,nan
182,True,pcr6,max_plausibility,6,3,0.0,0.5,nan
182,True,pcr6,min_belief_interval_distance,6,3,0.0,0.5,nan
182,True,pcr6_plus,betp,6,3,0.0,0.5,1.045333500900666
182,True,pcr6_plus,dsmp_epsilon_0.001,6,3,0.0,0.5,1.0936834235392174
182,True,pcr6_plus,max_belief,6,3,0.0,0.5,nan
182,True,pcr6_plus,max_plausibility,6,3,0.0,0.5,nan
182,True,pcr6_plus,min_belief_interval_distance,6,3,0.0,0.5,nan
183,True,dempster,betp,6,3,1.0,1.0,0.05251859613474394
183,True,dempster,dsmp_epsilon_0.001,6,3,1.0,1.0,0.4542169807262258
183,True,dempster,max_belief,6,3,1.0,1.0,nan
183,True,dempster,max_plausibility,6,3,1.0,1.0,nan
183,True,dempster,min_belief_interval_distance,6,3,1.0,1.0,nan
183,True,pcr6,betp,6,3,1.0,1.0,0.05198483443862791
183,True,pcr6,dsmp_epsilon_0.001,6,3,1.0,1.0,0.4541745429362406
183,True,pcr6,max_belief,6,3,1.0,1.0,nan
183,True,pcr6,max_plausibility,6,3,1.0,1.0,nan
183,True,pcr6,min_belief_interval_distance,6,3,1.0,1.0,nan
183,True,pcr6_plus,betp,6,3,1.0,1.0,0.052763735787771646
183,True,pcr6_plus,dsmp_epsilon_0.001,6,3,1.0,1.0,0.4540851507195297
183,True,pcr6_plus,max_belief,6,3,1.0,1.0,nan
183,True,pcr6_plus,max_plausibility,6,3,1.0,1.0,nan
183,True,pcr6_plus,min_belief_interval_distance,6,3,1.0,1.0,nan
184,False,dempster,betp,5,2,1.0,1.0,0.011116579650471643
184,False,dempster,dsmp_epsilon_0.001,5,2,1.0,1.0,0.032019646892931596
184,False,dempster,max_belief,5,2,1.0,1.0,nan
184,False,dempster,max_plausibility,5,2,1.0,1.0,nan
184,False,dempster,min_belief_interval_distance,5,2,1.0,1.0,nan
184,False,pcr6,betp,5,2,1.0,1.0,0.00822966883997439
184,False,pcr6,dsmp_epsilon_0.001,5,2,1.0,1.0,0.029581001980678256
184,False,pcr6,max_belief,5,2,1.0,1.0,nan
184,False,pcr6,max_plausibility,5,2,1.0,1.0,nan
184,False,pcr6,min_belief_interval_distance,5,2,1.0,1.0,nan
184,False,pcr6_plus,betp,5,2,1.0,1.0,0.009709093945286549
184,False,pcr6_plus,dsmp_epsilon_0.001,5,2,1.0,1.0,0.022509334104772568
184,False,pcr6_plus,max_belief,5,2,1.0,1.0,nan
184,False,pcr6_plus,max_plausibility,5,2,1.0,1.0,nan
184,False,pcr6_plus,min_belief_interval_distance,5,2,1.0,1.0,nan
185,False,dempster,betp,4,2,1.0,1.0,0.0025248430249970285
185,False,dempster,dsmp_epsilon_0.001,4,2,1.0,1.0,0.07623022037376895
185,False,dempster,max_belief,4,2,1.0,1.0,nan
185,False,dempster,max_plausibility,4,2,1.0,1.0,nan
185,False,dempster,min_belief_interval_distance,4,2,1.0,1.0,nan
185,False,pcr6,betp,4,2,1.0,1.0,0.0024985540033862254
185,False,pcr6,dsmp_epsilon_0.001,4,2,1.0,1.0,0.07621519247907461
185,False,pcr6,max_belief,4,2,1.0,1.0,nan
185,False,pcr6,max_plausibility,4,2,1.0,1.0,nan
185,False,pcr6,min_belief_interval_distance,4,2,1.0,1.0,nan
185,False,pcr6_plus,betp,4,2,1.0,1.0,0.002693553229200396
185,False,pcr6_plus,dsmp_epsilon_0.001,4,2,1.0,1.0,0.07557192134934101
185,False,pcr6_plus,max_belief,4,2,1.0,1.0,nan
185,False,pcr6_plus,max_plausibility,4,2,1.0,1.0,nan
185,False,pcr6_plus,min_belief_interval_distance,4,2,1.0,1.0,nan
186,False,dempster,betp,6,2,1.0,1.0,0.4336187606042917
186,False,dempster,dsmp_epsilon_0.001,6,2,1.0,1.0,0.4540401391164808
186,False,dempster,max_belief,6,2,1.0,1.0,nan
186,False,dempster,max_plausibility,6,2,1.0,1.0,nan
186,False,dempster,min_belief_interval_distance,6,2,1.0,1.0,nan
186,False,pcr6,betp,6,2,1.0,1.0,0.15095435740759683
186,False,pcr6,dsmp_epsilon_0.001,6,2,1.0,1.0,0.33106469456811893
186,False,pcr6,max_belief,6,2,1.0,1.0,nan
186,False,pcr6,max_plausibility,6,2,1.0,1.0,nan
186,False,pcr6,min_belief_interval_distance,6,2,1.0,1.0,nan
186,False,pcr6_plus,betp,6,2,1.0,1.0,0.22702432411066398
186,False,pcr6_plus,dsmp_epsilon_0.001,6,2,1.0,1.0,0.23238180592932955
186,False,pcr6_plus,max_belief,6,2,1.0,1.0,nan
186,False,pcr6_plus,max_plausibility,6,2,1.0,1.0,nan
186,False,pcr6_plus,min_belief_interval_distance,6,2,1.0,1.0,nan
187,False,dempster,betp,6,2,1.0,1.0,0.024632309261878316
187,False,dempster,dsmp_epsilon_0.001,6,2,1.0,1.0,0.04273328598087191
187,False,dempster,max_belief,6,2,1.0,1.0,nan
187,False,dempster,max_plausibility,6,2,1.0,1.0,nan
187,False,dempster,min_belief_interval_distance,6,2,1.0,1.0,nan
187,False,pcr6,betp,6,2,1.0,1.0,0.011427526340217828
187,False,pcr6,dsmp_epsilon_0.001,6,2,1.0,1.0,0.03479232568171036
187,False,pcr6,max_belief,6,2,1.0,1.0,nan
187,False,pcr6,max_plausibility,6,2,1.0,1.0,nan
187,False,pcr6,min_belief_interval_distance,6,2,1.0,1.0,nan
187,False,pcr6_plus,betp,6,2,1.0,1.0,0.014899864999447532
187,False,pcr6_plus,dsmp_epsilon_0.001,6,2,1.0,1.0,0.020906620416389902
187,False,pcr6_plus,max_belief,6,2,1.0,1.0,nan
187,False,pcr6_plus,max_plausibility,6,2,1.0,1.0,nan
187,False,pcr6_plus,min_belief_interval_distance,6,2,1.0,1.0,nan
188,False,dempster,betp,3,2,1.0,1.0,0.018557431016483602
188,False,dempster,dsmp_epsilon_0.001,3,2,1.0,1.0,0.22985265475469116
188,False,dempster,max_belief,3,2,1.0,1.0,nan
188,False,dempster,max_plausibility,3,2,1.0,1.0,nan
188,False,dempster,min_belief_interval_distance,3,2,1.0,1.0,nan
188,False,pcr6,betp,3,2,1.0,1.0,0.01834643377739083
188,False,pcr6,dsmp_epsilon_0.001,3,2,1.0,1.0,0.22828361526377222
188,False,pcr6,max_belief,3,2,1.0,1.0,nan
188,False,pcr6,max_plausibility,3,2,1.0,1.0,nan
188,False,pcr6,min_belief_interval_distance,3,2,1.0,1.0,nan
188,False,pcr6_plus,betp,3,2,1.0,1.0,0.01924850395050094
188,False,pcr6_plus,dsmp_epsilon_0.001,3,2,1.0,1.0,0.2216864797019889
188,False,pcr6_plus,max_belief,3,2,1.0,1.0,nan
188,False,pcr6_plus,max_plausibility,3,2,1.0,1.0,nan
188,False,pcr6_plus,min_belief_interval_distance,3,2,1.0,1.0,nan
189,False,dempster,betp,4,2,0.0,0.0,1.8924432240722084
189,False,dempster,dsmp_epsilon_0.001,4,2,0.0,0.0,1.99976983131145
189,False,dempster,max_belief,4,2,0.0,0.0,nan
189,False,dempster,max_plausibility,4,2,0.0,0.0,nan
189,False,dempster,min_belief_interval_distance,4,2,0.0,0.0,nan
189,False,pcr6,betp,4,2,0.0,0.0,1.8924432240722084
189,False,pcr6,dsmp_epsilon_0.001,4,2,0.0,0.0,1.99976983131145
189,False,pcr6,max_belief,4,2,0.0,0.0,nan
189,False,pcr6,max_plausibility,4,2,0.0,0.0,nan
189,False,pcr6,min_belief_interval_distance,4,2,0.0,0.0,nan
189,False,pcr6_plus,betp,4,2,0.0,0.0,1.8924432240722084
189,False,pcr6_plus,dsmp_epsilon_0.001,4,2,0.0,0.0,1.99976983131145
189,False,pcr6_plus,max_belief,4,2,0.0,0.0,nan
189,False,pcr6_plus,max_plausibility,4,2,0.0,0.0,nan
189,False,pcr6_plus,min_belief_interval_distance,4,2,0.0,0.0,nan
190,True,dempster,betp,5,3,0.0,0.5,0.3893477455417844
190,True,dempster,dsmp_epsilon_0.001,5,3,0.0,0.5,0.4528987765612753
190,True,dempster,max_belief,5,3,0.0,0.5,nan
190,True,dempster,max_plausibility,5,3,0.0,0.5,nan
190,True,dempster,min_belief_interval_distance,5,3,0.0,0.5,nan
190,True,pcr6,betp,5,3,0.0,0.5,0.2580083753235249
190,True,pcr6,dsmp_epsilon_0.001,5,3,0.0,0.5,0.43939520999908754
190,True,pcr6,max_belief,5,3,0.0,0.5,nan
190,True,pcr6,max_plausibility,5,3,0.0,0.5,nan
190,True,pcr6,min_belief_interval_distance,5,3,0.0,0.5,nan
190,True,pcr6_plus,betp,5,3,0.0,0.5,0.2817907241276738
190,True,pcr6_plus,dsmp_epsilon_0.001,5,3,0.0,0.5,0.42252837877584837
190,True,pcr6_plus,max_belief,5,3,0.0,0.5,nan
190,True,pcr6_plus,max_plausibility,5,3,0.0,0.5,nan
190,True,pcr6_plus,min_belief_interval_distance,5,3,0.0,0.5,nan
191,False,dempster,betp,2,2,1.0,1.0,0.0007122720215427282
191,False,dempster,dsmp_epsilon_0.001,2,2,1.0,1.0,0.4527486264407023
191,False,dempster,max_belief,2,2,1.0,1.0,nan
191,False,dempster,max_plausibility,2,2,1.0,1.0,nan
191,False,dempster,min_belief_interval_distance,2,2,1.0,1.0,nan
191,False,pcr6,betp,2,2,1.0,1.0,0.0007122720215427282
191,False,pcr6,dsmp_epsilon_0.001,2,2,1.0,1.0,0.4527486264407023
191,False,pcr6,max_belief,2,2,1.0,1.0,nan
191,False,pcr6,max_plausibility,2,2,1.0,1.0,nan
191,False,pcr6,min_belief_interval_distance,2,2,1.0,1.0,nan
191,False,pcr6_plus,betp,2,2,1.0,1.0,0.0007122720215427282
191,False,pcr6_plus,dsmp_epsilon_0.001,2,2,1.0,1.0,0.4527486264407023
191,False,pcr6_plus,max_belief,2,2,1.0,1.0,nan
191,False,pcr6_plus,max_plausibility,2,2,1.0,1.0,nan
191,False,pcr6_plus,min_belief_interval_distance,2,2,1.0,1.0,nan
192,False,dempster,betp,5,2,1.0,1.0,0.15533353888534218
192,False,dempster,dsmp_epsilon_0.001,5,2,1.0,1.0,0.20864569213924433
192,False,dempster,max_belief,5,2,1.0,1.0,nan
192,False,dempster,max_plausibility,5,2,1.0,1.0,nan
192,False,dempster,min_belief_interval_distance,5,2,1.0,1.0,nan
192,False,pcr6,betp,5,2,1.0,1.0,0.0605097362281155
192,False,pcr6,dsmp_epsilon_0.001,5,2,1.0,1.0,0.15531064198332012
192,False,pcr6,max_belief,5,2,1.0,1.0,nan
192,False,pcr6,max_plausibility,5,2,1.0,1.0,nan
192,False,pcr6,min_belief_interval_distance,5,2,1.0,1.0,nan
192,False,pcr6_plus,betp,5,2,1.0,1.0,0.09033403126323461
192,False,pcr6_plus,dsmp_epsilon_0.001,5,2,1.0,1.0,0.10596657548272045
192,False,pcr6_plus,max_belief,5,2,1.0,1.0,nan
192,False,pcr6_plus,max_plausibility,5,2,1.0,1.0,nan
192,False,pcr6_plus,min_belief_interval_distance,5,2,1.0,1.0,nan
193,True,dempster,betp,5,3,0.0,0.5,0.2215583872062615
193,True,dempster,dsmp_epsilon_0.001,5,3,0.0,0.5,0.39608461538015827
193,True,dempster,max_belief,5,3,0.0,0.5,nan
193,True,dempster,max_plausibility,5,3,1.0,1.0,nan
193,True,dempster,min_belief_interval_distance,5,3,0.0,0.5,nan
193,True,pcr6,betp,5,3,0.0,0.5,0.24115204957996578
193,True,pcr6,dsmp_epsilon_0.001,5,3,0.0,0.5,0.545691640000389
193,True,pcr6,max_belief,5,3,0.0,0.5,nan
193,True,pcr6,max_plausibility,5,3,1.0,1.0,nan
193,True,pcr6,min_belief_interval_distance,5,3,0.0,0.5,nan
193,True,pcr6_plus,betp,5,3,0.0,0.5,0.2892042218452075
193,True,pcr6_plus,dsmp_epsilon_0.001,5,3,0.0,0.5,0.4392259350701914
193,True,pcr6_plus,max_belief,5,3,0.0,0.5,nan
193,True,pcr6_plus,max_plausibility,5,3,1.0,1.0,nan
193,True,pcr6_plus,min_belief_interval_distance,5,3,0.0,0.5,nan
194,True,dempster,betp,5,3,0.0,0.5,0.4591556559134777
194,True,dempster,dsmp_epsilon_0.001,5,3,0.0,0.5,0.8561959698510611
194,True,dempster,max_belief,5,3,0.0,0.5,nan
194,True,dempster,max_plausibility,5,3,0.0,0.5,nan
194,True,dempster,min_belief_interval_distance,5,3,0.0,0.5,nan
194,True,pcr6,betp,5,3,0.0,0.5,0.45073516201367564
194,True,pcr6,dsmp_epsilon_0.001,5,3,0.0,0.5,0.8535266376564444
194,True,pcr6,max_belief,5,3,0.0,0.5,nan
194,True,pcr6,max_plausibility,5,3,0.0,0.5,nan
194,True,pcr6,min_belief_interval_distance,5,3,0.0,0.5,nan
194,True,pcr6_plus,betp,5,3,0.0,0.5,0.4587313820486877
194,True,pcr6_plus,dsmp_epsilon_0.001,5,3,0.0,0.5,0.8457670226576226
194,True,pcr6_plus,max_belief,5,3,0.0,0.5,nan
194,True,pcr6_plus,max_plausibility,5,3,0.0,0.5,nan
194,True,pcr6_plus,min_belief_interval_distance,5,3,0.0,0.5,nan
196,False,dempster,betp,2,2,1.0,1.0,0.002929803305322779
196,False,dempster,dsmp_epsilon_0.001,2,2,1.0,1.0,0.4767633913198258
196,False,dempster,max_belief,2,2,1.0,1.0,nan
196,False,dempster,max_plausibility,2,2,1.0,1.0,nan
196,False,dempster,min_belief_interval_distance,2,2,1.0,1.0,nan
196,False,pcr6,betp,2,2,1.0,1.0,0.002929803305322779
196,False,pcr6,dsmp_epsilon_0.001,2,2,1.0,1.0,0.4767633913198258
196,False,pcr6,max_belief,2,2,1.0,1.0,nan
196,False,pcr6,max_plausibility,2,2,1.0,1.0,nan
196,False,pcr6,min_belief_interval_distance,2,2,1.0,1.0,nan
196,False,pcr6_plus,betp,2,2,1.0,1.0,0.002929803305322779
196,False,pcr6_plus,dsmp_epsilon_0.001,2,2,1.0,1.0,0.4767633913198258
196,False,pcr6_plus,max_belief,2,2,1.0,1.0,nan
196,False,pcr6_plus,max_plausibility,2,2,1.0,1.0,nan
196,False,pcr6_plus,min_belief_interval_distance,2,2,1.0,1.0,nan
197,False,dempster,betp,2,2,1.0,1.0,0.002635619762072852
197,False,dempster,dsmp_epsilon_0.001,2,2,1.0,1.0,0.4754469799190953
197,False,dempster,max_belief,2,2,1.0,1.0,nan
197,False,dempster,max_plausibility,2,2,1.0,1.0,nan
197,False,dempster,min_belief_interval_distance,2,2,1.0,1.0,nan
197,False,pcr6,betp,2,2,1.0,1.0,0.002635619762072852
197,False,pcr6,dsmp_epsilon_0.001,2,2,1.0,1.0,0.4754469799190953
197,False,pcr6,max_belief,2,2,1.0,1.0,nan
197,False,pcr6,max_plausibility,2,2,1.0,1.0,nan
197,False,pcr6,min_belief_interval_distance,2,2,1.0,1.0,nan
197,False,pcr6_plus,betp,2,2,1.0,1.0,0.002635619762072852
197,False,pcr6_plus,dsmp_epsilon_0.001,2,2,1.0,1.0,0.4754469799190953
197,False,pcr6_plus,max_belief,2,2,1.0,1.0,nan
197,False,pcr6_plus,max_plausibility,2,2,1.0,1.0,nan
197,False,pcr6_plus,min_belief_interval_distance,2,2,1.0,1.0,nan
198,True,dempster,betp,6,3,0.0,0.5,1.3574064565675215
198,True,dempster,dsmp_epsilon_0.001,6,3,0.0,0.5,1.4758590310396937
198,True,dempster,max_belief,6,3,0.0,0.5,nan
198,True,dempster,max_plausibility,6,3,0.0,0.5,nan
198,True,dempster,min_belief_interval_distance,6,3,0.0,0.5,nan
198,True,pcr6,betp,6,3,0.0,0.5,1.2516216842307093
198,True,pcr6,dsmp_epsilon_0.001,6,3,0.0,0.5,1.4742597118789114
198,True,pcr6,max_belief,6,3,0.0,0.5,nan
198,True,pcr6,max_plausibility,6,3,0.0,0.5,nan
198,True,pcr6,min_belief_interval_distance,6,3,0.0,0.5,nan
198,True,pcr6_plus,betp,6,3,0.0,0.5,1.3301907978805563
198,True,pcr6_plus,dsmp_epsilon_0.001,6,3,0.0,0.5,1.4705673474081467
198,True,pcr6_plus,max_belief,6,3,0.0,0.5,nan
198,True,pcr6_plus,max_plausibility,6,3,0.0,0.5,nan
198,True,pcr6_plus,min_belief_interval_distance,6,3,0.0,0.5,nan
199,True,dempster,betp,4,3,1.0,1.0,0.0640982124310443
199,True,dempster,dsmp_epsilon_0.001,4,3,0.0,0.5,0.46916071327397035
199,True,dempster,max_belief,4,3,0.0,0.5,nan
199,True,dempster,max_plausibility,4,3,1.0,1.0,nan
199,True,dempster,min_belief_interval_distance,4,3,1.0,1.0,nan
199,True,pcr6,betp,4,3,1.0,1.0,0.06414720543703424
199,True,pcr6,dsmp_epsilon_0.001,4,3,0.0,0.5,0.4691166484797391
199,True,pcr6,max_belief,4,3,0.0,0.5,nan
199,True,pcr6,max_plausibility,4,3,1.0,1.0,nan
199,True,pcr6,min_belief_interval_distance,4,3,1.0,1.0,nan
199,True,pcr6_plus,betp,4,3,1.0,1.0,0.06397341187531148
199,True,pcr6_plus,dsmp_epsilon_0.001,4,3,0.0,0.5,0.46904398276229664
199,True,pcr6_plus,max_belief,4,3,0.0,0.5,nan
